date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,cum_titles_home,cum_runner_up_home,cum_third_home,cum_titles_away,cum_runner_up_away,cum_third_away,tournament_score,elo_home,elo_away,elo_diff,home_last5_wins,home_last5_losses,home_last5_draws,away_last5_wins,away_last5_losses,away_last5_draws,h2h_home_wins,h2h_away_wins,h2h_draw,h2h_diff,result
1968-06-25,Yugoslavia,Brazil,0.0,2.0,Friendly,Belgrade,Yugoslavia,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1528.615152545498,1660.3378838667145,-131.72273132121654,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0
1968-06-30,Portugal,Brazil,0.0,2.0,Friendly,Maputo,Mozambique,True,1968,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1567.895851833479,1672.700783743391,-104.80493190991206,4.0,0.0,1.0,3.0,2.0,0.0,2.0,6.0,1.0,-4.0,0.0
1968-07-07,Mexico,Brazil,0.0,2.0,Friendly,Mexico City,Mexico,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1454.435050381284,1686.2031404907423,-231.76809010945817,0.0,3.0,2.0,3.0,2.0,0.0,0.0,6.0,1.0,-6.0,0.0
1968-07-10,Mexico,Brazil,2.0,1.0,Friendly,Mexico City,Mexico,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1445.9546835512763,1694.68350732075,-248.72882376947382,0.0,3.0,2.0,4.0,1.0,0.0,0.0,7.0,1.0,-7.0,2.0
1968-07-14,Peru,Brazil,3.0,4.0,Friendly,Lima,Peru,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1467.4809793323225,1679.9496658911764,-212.46868655885396,0.0,4.0,1.0,3.0,2.0,0.0,1.0,7.0,2.0,-6.0,0.0
1968-07-17,Peru,Brazil,0.0,4.0,Friendly,Lima,Peru,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1461.3661972565587,1686.0644479669402,-224.69825071038144,0.0,4.0,1.0,4.0,1.0,0.0,0.0,8.0,2.0,-8.0,0.0
1968-07-18,Iceland,Norway,0.0,4.0,Friendly,Reykjavík,Iceland,False,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1396.4540102051542,1351.77265670585,44.68135349930412,1.0,4.0,0.0,0.0,5.0,0.0,1.0,6.0,0.0,-5.0,0.0
1968-07-25,Paraguay,Brazil,0.0,4.0,Copa Oswaldo Cruz,Asunción,Paraguay,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1497.923756589233,1696.9770837075373,-199.0533271183042,1.0,3.0,1.0,4.0,1.0,0.0,1.0,8.0,1.0,-7.0,0.0
1968-07-28,Paraguay,Brazil,1.0,0.0,Copa Oswaldo Cruz,Asunción,Paraguay,False,1968,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1485.8347931668425,1709.066047129928,-223.23125396308546,1.0,3.0,1.0,4.0,1.0,0.0,1.0,8.0,1.0,-7.0,2.0
1968-08-07,Brazil,Argentina,4.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1968,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1694.9210272733258,1722.5490078350724,-27.627980561746654,3.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,-1.0,2.0
1968-08-11,Brazil,Argentina,3.0,2.0,Friendly,Belo Horizonte,Brazil,False,1968,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1710.2973074936401,1707.172727614758,3.1245798788820593,4.0,1.0,0.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0
1968-08-18,Norway,Finland,4.0,1.0,Nordic Championship,Oslo,Norway,False,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1376.4962601055615,1274.8210831096949,101.67517699586665,1.0,4.0,0.0,2.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0
1968-09-15,Norway,Sweden,1.0,1.0,Nordic Championship,Oslo,Norway,False,1968,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1385.9903427149245,1503.4616697967833,-117.47132708185882,2.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,-2.0,1.0
1968-10-09,Sweden,Norway,5.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,1968,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1502.1037747193266,1387.3482377923813,114.7555369269453,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0
1968-10-31,Brazil,Mexico,1.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1968,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1718.223149432301,1460.68852498085,257.534624451451,4.0,1.0,0.0,1.0,3.0,1.0,7.0,1.0,1.0,6.0,0.0
1968-11-03,Brazil,Mexico,2.0,1.0,Friendly,Belo Horizonte,Brazil,False,1968,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1700.85845291738,1478.053221495771,222.80523142160905,3.0,2.0,0.0,2.0,2.0,1.0,7.0,2.0,1.0,5.0,2.0
1968-11-06,France,Norway,0.0,1.0,FIFA World Cup qualification,Strasbourg,France,False,1968,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1469.9623174170908,1369.383868305855,100.57844911123584,2.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
1968-12-14,Brazil,Germany,2.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1968,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1703.985764832342,1602.0460274788234,101.9397373535187,3.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0
1968-12-17,Brazil,Yugoslavia,3.0,3.0,Friendly,Rio de Janeiro,Brazil,False,1968,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1699.404935996862,1516.2522526688215,183.15268332804044,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0
1968-12-19,Brazil,Yugoslavia,3.0,2.0,Friendly,Belo Horizonte,Brazil,False,1968,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1693.1826589561008,1522.4745297095826,170.70812924651818,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0
1969-04-07,Brazil,Peru,2.0,1.0,Friendly,Porto Alegre,Brazil,False,1969,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1697.1847937374419,1450.4535615159616,246.73123222148024,2.0,1.0,2.0,0.0,5.0,0.0,8.0,0.0,2.0,8.0,2.0
1969-04-09,Brazil,Peru,3.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1969,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1699.965677174229,1447.6726780791744,252.2929990950547,3.0,0.0,2.0,0.0,5.0,0.0,8.0,0.0,2.0,8.0,2.0
1969-05-08,Norway,Mexico,0.0,2.0,Friendly,Oslo,Norway,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1394.846042887568,1474.9259095808088,-80.07986669324077,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
1969-06-01,Sweden,Norway,4.0,2.0,Nordic Championship,Gothenburg,Sweden,False,1969,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1520.0681442058528,1380.2811036571006,139.7870405487522,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0
1969-06-12,Brazil,England,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1969,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1702.6707892023685,1572.2602846311486,130.41050457121992,3.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0
1969-06-19,Norway,Sweden,2.0,5.0,FIFA World Cup qualification,Oslo,Norway,False,1969,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1373.3774905511075,1526.971757311846,-153.5942667607385,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,-3.0,0.0
1969-07-03,Norway,Bermuda,3.0,0.0,Friendly,Stavanger,Norway,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1349.9820066624268,1500.0,-150.01799333757322,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1969-07-21,Norway,Iceland,2.0,1.0,Friendly,Trondheim,Norway,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1371.442655262293,1371.7304068054427,-0.2877515431496249,2.0,3.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,6.0,2.0
1969-08-06,Colombia,Brazil,0.0,2.0,FIFA World Cup qualification,Bogotá,Colombia,False,1969,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1443.112957988256,1707.467229326762,-264.3542713385059,0.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,-4.0,0.0
1969-08-10,Venezuela,Brazil,0.0,5.0,FIFA World Cup qualification,Caracas,Venezuela,False,1969,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1500.0,1720.394578168889,-220.39457816888898,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969-08-17,Paraguay,Brazil,0.0,3.0,FIFA World Cup qualification,Asunción,Paraguay,False,1969,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1499.9798130234446,1741.1244711547442,-241.1446581312996,2.0,2.0,1.0,5.0,0.0,0.0,2.0,7.0,1.0,-5.0,0.0
1969-08-21,Brazil,Colombia,6.0,2.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,1969,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1757.776117587832,1430.185609146129,327.5905084417029,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2.0
1969-08-24,Brazil,Venezuela,6.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,1969,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1763.8176802303258,1479.2701070141447,284.54757321618104,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1969-08-24,Finland,Norway,2.0,2.0,Nordic Championship,Helsinki,Finland,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1265.327000500332,1379.4626754897922,-114.13567498946031,1.0,3.0,1.0,2.0,3.0,0.0,3.0,6.0,1.0,-3.0,1.0
1969-08-27,Poland,Norway,6.0,1.0,Friendly,Łódź,Poland,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1507.6352529982755,1378.1991380432135,129.43611495506207,2.0,3.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,2.0
1969-08-31,Brazil,Paraguay,1.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,1969,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1772.368652881446,1483.328166590357,289.0404862910891,5.0,0.0,0.0,2.0,2.0,1.0,7.0,2.0,1.0,5.0,2.0
1969-09-10,Norway,France,1.0,3.0,FIFA World Cup qualification,Oslo,Norway,False,1969,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1368.5652953589604,1444.5001428353778,-75.93484747641742,2.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0
1969-09-21,Norway,Denmark,2.0,0.0,Nordic Championship,Oslo,Norway,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1342.7636506854756,1546.4805367060683,-203.7168860205927,2.0,2.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,-5.0,2.0
1969-11-11,Mexico,Norway,4.0,0.0,Friendly,Mexico City,Mexico,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.4908488112762,1363.2675659189001,126.22328289237612,3.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
1969-11-13,Guatemala,Norway,1.0,3.0,Friendly,Guatemala City,Guatemala,False,1969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1354.1084240044493,145.89157599555074,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1970-03-04,Brazil,Argentina,0.0,2.0,Friendly,Porto Alegre,Brazil,False,1970,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1776.301445135453,1699.2468856760972,77.05455945935569,5.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,0.0
1970-03-08,Brazil,Argentina,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1970,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1755.3063836554018,1720.2419471561484,35.06443649925336,4.0,1.0,0.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0
1970-03-22,Brazil,Chile,5.0,0.0,Friendly,São Paulo,Brazil,False,1970,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1762.3713118550615,1396.545930961261,365.82538089380046,4.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,7.0,2.0
1970-03-26,Brazil,Chile,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1970,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1765.3810195009323,1393.5362233153903,371.844796185542,4.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,7.0,2.0
1970-04-12,Brazil,Paraguay,0.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1970,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1766.8383568856948,1479.39537433635,287.44298254934483,4.0,1.0,0.0,2.0,3.0,0.0,7.0,2.0,1.0,5.0,1.0
1970-04-29,Brazil,Austria,1.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1970,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1759.1040762678397,1531.094004724391,228.0100715434487,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
1970-05-13,Norway,Czechoslovakia,0.0,2.0,Friendly,Oslo,Norway,False,1970,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1377.3898075933334,1540.2293001242379,-162.8394925309044,2.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,-1.0,0.0
1970-06-03,Brazil,Czechoslovakia,4.0,1.0,FIFA World Cup,Guadalajara,Mexico,True,1970,2.0,1.0,1.0,0.0,2.0,0.0,5.0,1762.1531519602363,1551.3138481864908,210.83930377374554,4.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0
1970-06-07,Brazil,England,1.0,0.0,FIFA World Cup,Guadalajara,Mexico,True,1970,2.0,1.0,1.0,1.0,0.0,0.0,5.0,1773.7499567871541,1567.463844506755,206.28611228039904,4.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0
1970-06-10,Brazil,Romania,3.0,2.0,FIFA World Cup,Guadalajara,Mexico,True,1970,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1780.5228891010142,1518.3398842490658,262.18300485194845,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1970-06-14,Brazil,Peru,4.0,2.0,FIFA World Cup,Guadalajara,Mexico,True,1970,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1785.6722490047935,1444.967566051035,340.7046829537585,4.0,0.0,1.0,0.0,5.0,0.0,8.0,0.0,2.0,8.0,2.0
1970-06-17,Brazil,Uruguay,3.0,1.0,FIFA World Cup,Guadalajara,Mexico,True,1970,2.0,1.0,1.0,2.0,0.0,0.0,5.0,1790.8288405312312,1599.2160493745998,191.61279115663137,5.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0
1970-06-17,Norway,Finland,2.0,0.0,Nordic Championship,Bergen,Norway,False,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1366.3052595310805,1266.5905379469107,99.71472158416987,2.0,3.0,0.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0
1970-06-21,Brazil,Italy,4.0,1.0,FIFA World Cup,Mexico City,Mexico,True,1970,2.0,1.0,1.0,2.0,0.0,0.0,5.0,1801.7210999246572,1591.0751217183536,210.64597820630365,5.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,-2.0,2.0
1970-07-20,Iceland,Norway,2.0,0.0,Friendly,Reykjavík,Iceland,False,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1363.7103865779436,1374.5101426448364,-10.799756066892769,0.0,5.0,0.0,3.0,2.0,0.0,1.0,8.0,0.0,-7.0,2.0
1970-09-23,Denmark,Norway,0.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1525.9766214726437,1362.0415712298236,163.93505024282013,2.0,2.0,1.0,2.0,3.0,0.0,7.0,2.0,1.0,5.0,0.0
1970-09-30,Brazil,Mexico,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1970,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1813.3286764324596,1498.649990725727,314.6786857067325,5.0,0.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,5.0,2.0
1970-10-04,Chile,Brazil,1.0,5.0,Friendly,Santiago,Chile,False,1970,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1392.0788859306278,1815.2979927532367,-423.21910682260886,0.0,4.0,1.0,5.0,0.0,0.0,1.0,8.0,1.0,-7.0,0.0
1970-10-07,Norway,Hungary,1.0,3.0,UEFA Euro qualification,Oslo,Norway,False,1970,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1377.9131613115385,1620.9153677636668,-243.00220645212835,3.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,-2.0,0.0
1970-11-11,France,Norway,3.0,1.0,UEFA Euro qualification,Lyon,France,False,1970,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1470.3017875088626,1363.7511768644436,106.55061064441907,3.0,2.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0
1970-11-15,Bulgaria,Norway,1.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,1970,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1524.2936126203715,1349.7994397270556,174.49417289331586,1.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,3.0,1.0
1971-05-26,Norway,Iceland,3.0,1.0,Friendly,Bergen,Norway,False,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1360.4170027271734,1376.1789579929564,-15.761955265782944,1.0,3.0,1.0,1.0,4.0,0.0,8.0,2.0,0.0,6.0,2.0
1971-06-09,Norway,Bulgaria,1.0,4.0,UEFA Euro qualification,Oslo,Norway,False,1971,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1373.0941966167125,1513.6760496202537,-140.58185300354126,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,-3.0,0.0
1971-06-22,Norway,Germany,1.0,7.0,Friendly,Oslo,Norway,False,1971,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1348.606495051945,1606.6268563143035,-258.0203612623584,1.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,4.0,-6.0,0.0
1971-07-11,Brazil,Austria,1.0,1.0,Friendly,São Paulo,Brazil,False,1971,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1819.6386734469206,1528.0449290319943,291.5937444149263,5.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0
1971-07-14,Brazil,Czechoslovakia,1.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1971,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1811.856831029826,1539.717043359573,272.1397876702531,4.0,0.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0
1971-07-18,Brazil,Yugoslavia,2.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1971,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1814.3056509679639,1518.4723949282416,295.8332560397223,4.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0
1971-07-24,Brazil,Paraguay,1.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1971,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1806.476134188945,1487.129654954205,319.34647923473995,3.0,0.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,4.0,2.0
1971-07-28,Argentina,Brazil,1.0,1.0,Copa Roca,Buenos Aires,Argentina,False,1971,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1713.1770189564886,1808.3982574033846,-95.221238446896,1.0,3.0,1.0,3.0,0.0,2.0,4.0,5.0,1.0,-1.0,1.0
1971-07-31,Argentina,Brazil,2.0,2.0,Copa Roca,Buenos Aires,Argentina,False,1971,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1713.9016721027215,1807.6736042571517,-93.77193215443026,1.0,3.0,1.0,2.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0
1971-08-08,Sweden,Norway,3.0,0.0,Nordic Championship,Malmö,Sweden,False,1971,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1550.3672412005267,1337.8512358349071,212.51600536561955,4.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,4.0,2.0
1971-08-25,Finland,Norway,1.0,1.0,Nordic Championship,Helsinki,Finland,False,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1258.3856548331548,1332.0993765802564,-73.71372174710154,0.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,-2.0,1.0
1971-09-08,Norway,France,1.0,3.0,UEFA Euro qualification,Oslo,Norway,False,1971,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1331.9924911467294,1484.2535246462505,-152.2610334995211,1.0,3.0,1.0,4.0,1.0,0.0,3.0,4.0,0.0,-1.0,0.0
1971-09-26,Norway,Denmark,1.0,4.0,Nordic Championship,Oslo,Norway,False,1971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1311.8440163495707,1510.1050313909288,-198.26101504135818,0.0,4.0,1.0,2.0,3.0,0.0,3.0,6.0,1.0,-3.0,0.0
1971-10-27,Hungary,Norway,4.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,1971,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1635.0773522107618,1300.5260842454684,334.5512679652934,3.0,2.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,3.0,2.0
1972-02-23,Israel,Norway,2.0,1.0,Friendly,Jaffa,Israel,False,1972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1483.529597411473,1294.7007532108018,188.82884420067126,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
1972-04-26,Brazil,Paraguay,3.0,2.0,Friendly,Porto Alegre,Brazil,False,1972,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1806.9904587540814,1485.2075317397655,321.7829270143159,2.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,4.0,2.0
1972-05-28,Finland,Norway,0.0,0.0,Nordic Championship,Turku,Finland,False,1972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1258.4925402666818,1291.0221343299488,-32.52959406326704,0.0,3.0,2.0,0.0,4.0,1.0,2.0,5.0,3.0,-3.0,1.0
1972-06-14,Norway,Uruguay,0.0,1.0,Friendly,Oslo,Norway,False,1972,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1292.0964572759885,1588.3237899811738,-296.2273327051853,0.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1972-06-28,Brazil,Czechoslovakia,0.0,0.0,Brazil Independence Cup,Rio de Janeiro,Brazil,False,1972,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1808.8883520946988,1537.268223421435,271.6201286732637,2.0,0.0,3.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0
1972-07-02,Brazil,Yugoslavia,3.0,0.0,Brazil Independence Cup,São Paulo,Brazil,False,1972,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1801.343607762376,1526.3019117072604,275.0416960551156,2.0,0.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0
1972-07-05,Brazil,Scotland,1.0,0.0,Brazil Independence Cup,Rio de Janeiro,Brazil,False,1972,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1805.5666159963494,1523.6211808952044,281.945435101145,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
1972-07-09,Brazil,Portugal,1.0,0.0,Brazil Independence Cup,Rio de Janeiro,Brazil,False,1972,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1807.896696770582,1554.3934950861276,253.50320168445433,3.0,0.0,2.0,4.0,1.0,0.0,7.0,2.0,1.0,5.0,2.0
1972-08-03,Norway,Iceland,4.0,1.0,FIFA World Cup qualification,Stavanger,Norway,False,1972,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1287.8207900683908,1363.5017641034174,-75.68097403502657,0.0,4.0,1.0,1.0,4.0,0.0,8.0,2.0,0.0,6.0,2.0
1972-09-17,Norway,Sweden,1.0,3.0,Nordic Championship,Oslo,Norway,False,1972,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1318.946499649178,1556.1191004551774,-237.17260080599954,1.0,3.0,1.0,4.0,0.0,1.0,1.0,6.0,3.0,-5.0,0.0
1972-10-04,Norway,Belgium,0.0,2.0,FIFA World Cup qualification,Oslo,Norway,False,1972,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1310.6540987459234,1513.7054853087473,-203.05138656282384,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1972-11-01,Netherlands,Norway,9.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,1972,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1480.0034687338307,1293.9924086031529,186.01106013067783,3.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,-1.0,2.0
1973-05-27,Brazil,Bolivia,5.0,0.0,Friendly,Rio de Janeiro,Brazil,False,1973,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1810.585553951222,1402.3511256373788,408.2344283138432,4.0,0.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,5.0,2.0
1973-06-03,Algeria,Brazil,0.0,2.0,Friendly,Algiers,Algeria,False,1973,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1487.2730682108727,1812.9823899457176,-325.70932173484493,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0
1973-06-06,Norway,Republic of Ireland,1.0,1.0,Friendly,Oslo,Norway,False,1973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1277.6843218152867,1530.4163398256808,-252.73201801039409,1.0,4.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,-4.0,1.0
1973-06-06,Tunisia,Brazil,1.0,4.0,Friendly,Tunis,Tunisia,False,1973,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1500.0,1818.5816400751276,-318.58164007512755,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973-06-09,Italy,Brazil,2.0,0.0,Friendly,Rome,Italy,False,1973,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1579.4675452105512,1825.3349096368436,-245.8673644262924,3.0,2.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0
1973-06-13,Austria,Brazil,1.0,1.0,Friendly,Vienna,Austria,False,1973,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1535.826771449089,1803.3303754188987,-267.5036039698098,3.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,-3.0,1.0
1973-06-16,Germany,Brazil,0.0,1.0,Friendly,Berlin,Germany,False,1973,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1617.3821155313415,1798.1880935921408,-180.80597806079936,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,-1.0,0.0
